t_ms,t_ms_rel,t_s_rel,servo_deg,v_div,v_rf,v_photo,r_m,B_exp,L_exp,V_in,P_in,B_teo,L_teo,err_B_abs,err_L_abs,err_B_rel,err_L_rel
350884,2200,2.2,0,1.3426,0.8752,0.1934,0.3966106403010388,0.8752,0.1934,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.646164528296496,-6.163879084551812,-0.6528863676085308,-0.9695781800000001
350934,2250,2.25,0,1.3434,0.876,0.1934,0.3966106403010388,0.876,0.1934,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.6453645282964962,-6.163879084551812,-0.65256907909629,-0.9695781800000001
350984,2300,2.3,0,1.341,0.8768,0.1942,0.3966106403010388,0.8768,0.1942,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.644564528296496,-6.1630790845518115,-0.6522517905840491,-0.9694523399999999
351034,2350,2.35,0,1.3418,0.8768,0.1934,0.3966106403010388,0.8768,0.1934,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.644564528296496,-6.163879084551812,-0.6522517905840491,-0.9695781800000001
351084,2400,2.4,0,1.3426,0.8768,0.1926,0.3966106403010388,0.8768,0.1926,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.644564528296496,-6.164679084551812,-0.6522517905840491,-0.96970402
351134,2450,2.45,0,1.3337,0.88,0.199,0.3966106403010388,0.88,0.199,14.670700000000002,21.522943849000008,2.521364528296496,6.357279084551812,-1.6413645282964962,-6.158279084551812,-0.6509826365350859,-0.9686973
351184,2500,2.5,0,1.341,0.8792,0.195,0.3966106403010388,0.8792,0.195,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.642164528296496,-6.162279084551812,-0.6512999250473267,-0.9693265
351234,2550,2.55,0,1.3434,0.8856,0.1934,0.3966106403010388,0.8856,0.1934,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.6357645282964959,-6.163879084551812,-0.6487616169493999,-0.9695781800000001
351284,2600,2.6,0,1.3458,0.8768,0.1958,0.3966106403010388,0.8768,0.1958,14.8038,21.915249444000004,2.521364528296496,6.357279084551812,-1.644564528296496,-6.161479084551812,-0.6522517905840491,-0.9692006599999999
351334,2650,2.65,0,1.3442,0.8776,0.1974,0.3966106403010388,0.8776,0.1974,14.786200000000001,21.863171044000005,2.521364528296496,6.357279084551812,-1.6437645282964959,-6.159879084551812,-0.6519345020718083,-0.96894898
351384,2700,2.7,0,1.3434,0.8768,0.191,0.3966106403010388,0.8768,0.191,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.644564528296496,-6.166279084551812,-0.6522517905840491,-0.9699557
351434,2750,2.75,0,1.3426,0.8768,0.1934,0.3966106403010388,0.8768,0.1934,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.644564528296496,-6.163879084551812,-0.6522517905840491,-0.9695781800000001
351484,2800,2.8,0,1.3418,0.8776,0.1942,0.3966106403010388,0.8776,0.1942,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.6437645282964959,-6.1630790845518115,-0.6519345020718083,-0.9694523399999999
351534,2850,2.85,0,1.3401,0.8784,0.191,0.3966106403010388,0.8784,0.191,14.741100000000001,21.730002921000004,2.521364528296496,6.357279084551812,-1.642964528296496,-6.166279084551812,-0.6516172135595675,-0.9699557
351584,2900,2.9,0,1.341,0.8784,0.1934,0.3966106403010388,0.8784,0.1934,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.642964528296496,-6.163879084551812,-0.6516172135595675,-0.9695781800000001
351634,2950,2.95,0,1.3426,0.8784,0.2015,0.3966106403010388,0.8784,0.2015,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.642964528296496,-6.155779084551812,-0.6516172135595675,-0.96830405
351684,3000,3.0,0,1.3418,0.8792,0.2007,0.3966106403010388,0.8792,0.2007,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642164528296496,-6.156579084551812,-0.6512999250473267,-0.9684298899999999
